Date,Real Demand,Predicted Demand
2016-01-10,0.307224,0.5225885336655454
2016-01-11,2.277051,3.2424542399221066
2016-01-12,6.371741,4.419139045614064
2016-01-13,3.764492,4.20266205305782
2016-01-14,4.001344,3.9255812570599025
2016-01-15,3.204563,3.574667299772442
2016-01-16,1.664586,1.5173104010718617
2016-01-17,0.124609,0.3808752006938011
2016-01-18,5.325449,4.501458953627438
2016-01-19,2.711011,4.149273135737241
2016-01-20,3.199452,4.02740597997123
2016-01-21,2.895489,3.7359650865459444
2016-01-22,7.222116,3.9457341067821385
2016-01-23,3.633808,3.8247969326546194
2016-01-24,0.0455,0.5541072351714746
2016-01-25,4.010323,4.299592120228023
2016-01-26,3.014201,4.142431423200608
2016-01-27,2.434945,3.645581499646187
2016-01-28,2.833802,3.863868265994162
2016-01-29,3.305801,3.894359854446024
2016-01-30,1.8505455,2.285493243633792
2016-01-31,0.39529,0.7238853473670185
2016-02-01,5.100227,4.282879316871405
2016-02-02,4.0558,4.197202617991477
2016-02-03,5.323412,4.025324002030075
2016-02-04,5.071729,3.8152009983067217
2016-02-05,3.731704,3.488938049549133
2016-02-06,3.5798006666666664,3.2470400827127994
2016-02-07,3.4278973333333336,3.4260928427425625
2016-02-08,3.275994,3.475396335963637
2016-02-09,3.077168,3.399365465684593
2016-02-10,3.675462,3.899977829239309
2016-02-11,0.350031,0.7130964532395229
2016-02-12,3.251796,4.243253242103696
2016-02-13,0.0,1.2782900631340595
2016-02-14,0.223405,0.6982264158803821
2016-02-15,3.604933,4.0768981266103985
2016-02-16,2.686232,4.020129980771035
2016-02-17,2.18642,3.7180028602388204
2016-02-18,2.125914,3.47141483362183
2016-02-19,4.535797,3.9687870230551368
2016-02-20,0.1,1.0413338415853084
2016-02-21,0.0,0.35142770115131144
2016-02-22,5.112174,4.076908754971981
2016-02-23,2.775419,4.108982493138344
2016-02-24,2.82745,3.934886387625605
2016-02-25,1.766155,3.0358477477213146
2016-02-26,3.743929,3.935305912675858
2016-02-27,4.226964666666667,4.042032967367232
2016-02-28,4.710000333333333,4.023077284484387
2016-02-29,5.193036,3.855161571232021
2016-03-01,4.554147,3.6030031022166016
2016-03-02,4.365375,3.395667386318326
2016-03-03,3.986265,3.3173821224546733
2016-03-04,4.02437,3.41228837244016
2016-03-05,0.1,0.43426042761105305
2016-03-06,0.005,0.2701914616229963
2016-03-07,4.100344,4.529666330035806
2016-03-08,4.699662,4.270498751788825
2016-03-09,2.580655,3.8675347555079465
2016-03-10,3.628986,3.83902830881393
2016-03-11,3.938226,3.7850256036119463
2016-03-12,1.971623,1.9986129506404404
2016-03-13,0.00502,0.3821353996220232
2016-03-14,3.625851,4.398164564495027
2016-03-15,8.056144,4.257795202607036
2016-03-16,3.216736,4.024082550350756
2016-03-17,5.316634,3.8055604838866297
2016-03-18,3.157581,3.2779137017171087
2016-03-19,1.7837905,1.258266082296014
2016-03-20,0.41,0.4535674737946951
2016-03-21,1.712121,3.135643929731667
2016-03-22,3.810089,4.387753789092452
2016-03-23,3.988966,4.133001409386307
2016-03-24,4.445346,3.919043928989709
2016-03-25,3.920876,3.780130652638555
2016-03-26,1.961088,2.033633992520154
2016-03-27,0.0013,0.374580442834314
2016-03-28,3.192796,4.4000508034437
2016-03-29,2.697892,4.1896712428810305
2016-03-30,2.839889,4.043811151306481
2016-03-31,6.687889,3.962820969420016
2016-04-01,4.658104,3.798838930882335
2016-04-02,2.329232,2.3452760061431976
2016-04-03,0.00036,0.38302903078774
2016-04-04,3.877174,4.391343813449294
2016-04-05,6.129956,4.441651982072205
2016-04-06,2.04966,3.5883043733799163
2016-04-07,4.060646,3.926060419027925
2016-04-08,3.976976,3.785254113385976
2016-04-09,2.166015,2.1563940782752486
2016-04-10,0.355054,0.5554027143555061
2016-04-11,4.570534,4.358573031902463
2016-04-12,2.535707,3.934994147402764
2016-04-13,3.148098,4.067254069403113
2016-04-14,3.475078,3.9568106309449678
2016-04-15,3.96509,3.8662419334143108
2016-04-16,0.0395,0.7501669237030447
2016-04-17,0.0,0.3017294454863109
2016-04-18,5.038043,4.337435287340224
2016-04-19,3.597511,4.226166969930351
2016-04-20,2.555546,3.8459482579011026
2016-04-21,4.921775,3.863170041684628
2016-04-22,3.288331,3.677379786108196
2016-04-23,3.666882,3.6967304897632007
2016-04-24,4.045433,3.8690448685494965
2016-04-25,4.423984,3.8006188862151804
2016-04-26,3.461109,3.594594887275577
2016-04-27,2.602435,2.5579473071721495
2016-04-28,4.194752,3.882020031416178
2016-04-29,1.600825,1.5257218635678145
2016-04-30,0.205466,0.4287792191650794
2016-05-01,0.00155,0.27036122017605424
2016-05-02,2.36558,4.304148439792097
2016-05-03,0.776965,3.5945624117262964
2016-05-04,0.465203,2.400513667914644
2016-05-05,1.151777,3.4799502936695816
2016-05-06,7.144695,3.0697415928087235
2016-05-07,6.7583693333333335,3.5634543783026342
2016-05-08,6.372043666666667,3.7570930884433986
2016-05-09,5.985718,3.5287288639213745
2016-05-10,5.2675,3.03479258760196
2016-05-11,2.816855,1.6053070350994918
2016-05-12,2.590151,1.5359014721059654
2016-05-13,4.680195,3.8018331765260105
2016-05-14,2.553525,2.6053586567992273
2016-05-15,0.426855,0.62622738504453
2016-05-16,5.661399,4.321943859868825
2016-05-17,2.87291,4.026507292952955
2016-05-18,2.778182,3.8074352087769214
2016-05-19,2.801538,3.689409910490811
2016-05-20,4.582989,3.9368579486992066
2016-05-21,2.2917725,2.6526684465267363
2016-05-22,0.000556,0.45327940091096247
2016-05-23,7.637087,4.314831124111832
2016-05-24,3.529894,4.239158075339407
2016-05-25,2.323483,3.5347557354033294
2016-05-26,3.382641,3.89874257743758
2016-05-27,3.274237,3.7569767669305207
2016-05-28,1.6383625,1.69235981157212
2016-05-29,0.002488,0.37127409978124504
2016-05-30,3.221946,4.339789469430805
2016-05-31,3.502141,4.270076274415911
2016-06-01,4.593657,4.065064331684798
2016-06-02,4.152028,3.867984099017084
2016-06-03,4.025082,3.7091881104672555
2016-06-04,2.062816,1.9028559888799343
2016-06-05,0.10055,0.39164210001746574
2016-06-06,2.664371,4.199353089818389
2016-06-07,3.807253,4.370648917286337
2016-06-08,3.594174,4.142463308285356
2016-06-09,3.353794,3.903807877428562
2016-06-10,3.2609,3.741174459882826
2016-06-11,1.68045,1.8386962604081634
2016-06-12,0.1,0.4105932806082518
2016-06-13,3.695758,4.414640591574162
2016-06-14,3.190852,4.247510491382123
2016-06-15,2.042264,3.5905259961829783
2016-06-16,2.301616,3.5413060536932353
2016-06-17,3.713945,3.9614853386477833
2016-06-18,1.923325,2.568833701755554
2016-06-19,0.132705,0.5415596424342991
2016-06-20,4.962971,4.269861050093859
2016-06-21,4.258881,4.198645122844071
2016-06-22,3.530907,4.027666374830008
2016-06-23,4.476739,3.873209710128606
2016-06-24,1.231446,1.5971208348226402
2016-06-25,0.1,0.3716351688427926
2016-06-26,0.000539,0.25099501682707487
2016-06-27,4.595783,4.267796195624143
2016-06-28,2.667414,4.109191222350538
2016-06-29,2.968256,3.874532645913393
2016-06-30,8.474538,3.802016810995579
2016-07-01,4.311398,3.742717934170455
2016-07-02,5.222578,3.5060077887155714
2016-07-03,6.133758,3.5102033344503645
2016-07-04,7.044938,3.3366690559401815
2016-07-05,4.012256,2.7344941357265116
2016-07-06,2.327337,1.090164225099817
2016-07-07,4.935617,3.486565858290315
2016-07-08,4.007045,3.594749293750793
2016-07-09,2.0285375,1.5535914942636642
2016-07-10,0.05003,0.3718317935320736
