Date,Real Demand,Predicted Demand
2016-12-05,3.250413,2.622066
2016-12-06,3.466449,3.1546896
2016-12-07,3.76134,3.2089005
2016-12-08,5.450301,3.2844858
2016-12-09,5.316954,3.6706662
2016-12-10,2.683487,3.6471303
2016-12-11,0.05002,3.0169623
2016-12-12,3.305307,2.4587498
2016-12-13,5.83465,3.1683724
2016-12-14,3.600151,3.7389345
2016-12-15,4.060397,3.2429414
2016-12-16,2.31614,3.3630567
2016-12-17,1.558835,2.9311094
2016-12-18,0.80153,2.762126
2016-12-19,3.845423,2.6044567
2016-12-20,3.474916,3.3063796
2016-12-21,4.865568,3.211045
2016-12-22,4.620736,3.568031
2016-12-23,0.667664,3.5136611
2016-12-24,0.3338345,2.577848
2016-12-25,5e-06,2.512738
2016-12-26,3.52797,2.4493632
2016-12-27,1.647426,3.224517
2016-12-28,2.74004,2.7813535
2016-12-29,0.494117,3.0304124
2016-12-30,0.70295,2.5437799
2016-12-31,0.4686566666666666,2.5848339
2017-01-01,0.2343633333333333,2.538822
2017-01-02,7e-05,2.493675
2017-01-03,0.0024,2.4493754
2017-01-04,0.02925,2.4498122
2017-01-05,0.083929,2.4548473
2017-01-06,0.17514,2.4651349
2017-01-07,0.11815266666666666,2.482398
2017-01-08,0.06116533333333333,2.4715974
2017-01-09,0.004178,2.4608467
