Date,Real Demand,Predicted Demand
2016-05-16,5.661399,2.4692779
2016-05-17,2.87291,3.7916045
2016-05-18,2.778182,3.0098016
2016-05-19,2.801538,2.977962
2016-05-20,4.582989,2.9857674
2016-05-21,2.2917725,3.6762083
2016-05-22,0.000556,2.8218415
2016-05-23,7.637087,2.4085646
2016-05-24,3.529894,3.8128383
2016-05-25,2.323483,3.2444236
2016-05-26,3.382641,2.831655
2016-05-27,3.274237,3.1896682
2016-05-28,1.6383625,3.1501772
2016-05-29,0.002488,2.6589034
2016-05-30,3.221946,2.408833
2016-05-31,3.502141,3.131372
2016-06-01,4.593657,3.234005
2016-06-02,4.152028,3.6809685
2016-06-03,4.025082,3.4906127
2016-06-04,2.062816,3.438357
2016-06-05,0.10055,2.7524378
2016-06-06,2.664371,2.4225419
2016-06-07,3.807253,2.9403398
2016-06-08,3.594174,3.3511422
2016-06-09,3.353794,3.268735
2016-06-10,3.2609,3.1790924
2016-06-11,1.68045,3.145366
2016-06-12,0.1,2.665977
2016-06-13,3.695758,2.4224646
2016-06-14,3.190852,3.30767
2016-06-15,2.042264,3.1202638
2016-06-16,2.301616,2.7463303
2016-06-17,3.713945,2.8248825
2016-06-18,1.923325,3.3147082
2016-06-19,0.132705,2.711375
2016-06-20,4.962971,2.4270706
2016-06-21,4.258881,3.768284
2016-06-22,3.530907,3.5354338
2016-06-23,4.476739,3.2448049
2016-06-24,1.231446,3.6292453
2016-06-25,0.1,2.5922506
2016-06-26,0.000539,2.4224646
2016-06-27,4.595783,2.4085622
2016-06-28,2.667414,3.6819181
2016-06-29,2.968256,2.9413369
2016-06-30,8.474538,3.0423396
2016-07-01,4.311398,3.8043418
2016-07-02,5.222578,3.5577476
2016-07-03,6.133758,3.7780712
2016-07-04,7.044938,3.802437
2016-07-05,4.012256,3.8129146
2016-07-06,2.327337,3.4331365
2016-07-07,4.935617,2.832851
2016-07-08,4.007045,3.7640445
2016-07-09,2.0285375,3.4310184
2016-07-10,0.05003,2.7422624
2016-07-11,3.488801,2.41546
2016-07-12,3.513715,3.229013
2016-07-13,2.930487,3.2383447
2016-07-14,5.481413,3.0293913
2016-07-15,3.041193,3.7864637
2016-07-16,1.5223655,3.0675678
2016-07-17,0.003538,2.639584
2016-07-18,1.271348,2.408979
2016-07-19,3.336089,2.5986495
2016-07-20,4.349125,3.1726255
2016-07-21,3.839376,3.5738938
2016-07-22,3.964419,3.3638124
2016-07-23,1.9852315,3.4137607
2016-07-24,0.006044,2.7294865
2016-07-25,7.278507,2.4093277
2016-07-26,3.459104,3.813504
2016-07-27,2.902989,3.217939
2016-07-28,3.916273,3.0200133
2016-07-29,8.852549,3.3944097
2016-07-30,0.000266,3.7975712
2016-07-31,0.049485,2.408524
2016-08-01,5.235651,2.415384
2016-08-02,4.950386,3.7785234
2016-08-03,4.30827,3.7663338
2016-08-04,2.541873,3.556413
2016-08-05,4.477246,2.900602
2016-08-06,2.2387555,3.6294677
2016-08-07,0.000265,2.8055446
2016-08-08,5.789877,2.408524
2016-08-09,2.724033,3.794929
2016-08-10,2.409546,2.959977
2016-08-11,1.661087,2.8585396
2016-08-12,1.30316,2.6627183
2016-08-13,0.652646,2.603772
2016-08-14,0.002132,2.502652
2016-08-15,2.460394,2.4087834
2016-08-16,1.415202,2.8745975
2016-08-17,3.150501,2.6219637
2016-08-18,3.554027,3.1059315
2016-08-19,4.032005,3.2535217
2016-08-20,2.0370025,3.4411795
2016-08-21,0.042,2.74477
2016-08-22,6.317772,2.4143384
2016-08-23,3.284903,3.8056376
2016-08-24,2.475031,3.1540325
2016-08-25,2.695947,2.879244
2016-08-26,3.428088,2.950709
2016-08-27,0.001,3.2064297
2016-08-28,0.000891,2.408626
2016-08-29,3.587964,2.408611
2016-08-30,3.161855,3.266375
2016-08-31,5.038322,3.1099548
2016-09-01,3.77263,3.77137
2016-09-02,3.234796,3.3375587
2016-09-03,0.00025,3.1359785
2016-09-04,0.0004,2.408522
2016-09-05,4.531328,2.4085429
2016-09-06,3.609196,3.6532733
2016-09-07,3.07456,3.2744527
2016-09-08,2.688381,3.0792077
2016-09-09,3.818159,2.9482198
2016-09-10,0.2,3.3554363
2016-09-11,0.002,2.436602
2016-09-12,2.512405,2.4087653
2016-09-13,3.79759,2.891158
2016-09-14,2.680246,3.3473437
2016-09-15,3.534428,2.9455464
2016-09-16,2.761253,3.2461302
2016-09-17,0.0,2.9723225
2016-09-18,0.072008,2.4084873
2016-09-19,1.375514,2.418536
2016-09-20,2.64319,2.615493
2016-09-21,5.217661,2.933413
2016-09-22,0.6953,3.7779005
2016-09-23,4.022973,2.509054
2016-09-24,4.453737666666667,3.4374979
2016-09-25,4.884502333333333,3.6191845
2016-09-26,5.315267,3.7561164
2016-09-27,3.794895,3.7812133
2016-09-28,3.073655,3.3462853
2016-09-29,4.936465,3.0788908
2016-09-30,6.245516,3.7641757
2016-10-01,3.125608,3.8044477
2016-10-02,0.0057,3.0971358
2016-10-03,5.096281,2.4092798
2016-10-04,4.2027,3.7735431
2016-10-05,2.605608,3.511772
2016-10-06,2.846492,2.9211805
2016-10-07,2.383695,3.0008736
2016-10-08,0.335313,2.8504252
2016-10-09,0.002104,2.4559903
2016-10-10,3.019732,2.4087796
2016-10-11,5.237966,3.0601141
2016-10-12,3.983416,3.7786033
2016-10-13,2.971933,3.4214375
2016-10-14,5.791144,3.0436046
2016-10-15,0.02479,3.79496
2016-10-16,0.01086,2.4119375
2016-10-17,4.383419,2.4099975
2016-10-18,3.079574,3.5886571
2016-10-19,2.922857,3.080962
2016-10-20,4.087261,3.026785
2016-10-21,6.645592,3.4638188
2016-10-22,6.285882333333333,3.8099608
2016-10-23,5.926172666666667,3.8051226
2016-10-24,5.566463,3.7981453
2016-10-25,4.33321,3.7889633
2016-10-26,3.367031,3.5670707
2016-10-27,2.969523,3.1839392
2016-10-28,3.303102,3.0427756
2016-10-29,5e-05,3.1606255
2016-10-30,1.469603,2.4084942
2016-10-31,3.208768,2.6308815
2016-11-01,5.143365,3.1266572
2016-11-02,3.454837,3.7752645
2016-11-03,1.091664,3.2163525
2016-11-04,3.878953,2.5700645
2016-11-05,0.1,3.3795128
2016-11-06,0.938444,2.4224646
2016-11-07,4.831587,2.546151
2016-11-08,4.434847,3.7479022
2016-11-09,4.542427,3.6109493
2016-11-10,3.816773,3.6581845
2016-11-11,3.302187,3.3548903
2016-11-12,2.1896335,3.1602938
2016-11-13,1.07708,2.7905676
2016-11-14,3.056277,2.5677702
2016-11-15,5.766481,3.0728216
2016-11-16,3.400866,3.794345
2016-11-17,2.747727,3.1963751
2016-11-18,4.114787,2.9678273
2016-11-19,0.002,3.4751723
2016-11-20,0.901826,2.4087653
2016-11-21,5.191621,2.5404975
2016-11-22,3.945807,3.7769876
2016-11-23,1.341076,3.4062624
2016-11-24,5.325381,2.6099021
2016-11-25,2.669727,3.7815466
2016-11-26,1.779864,2.9420946
2016-11-27,0.890001,2.6828225
2016-11-28,4.485743,2.5386772
2016-11-29,3.86279,3.6331942
2016-11-30,5.535632,3.3730888
2016-12-01,6.221522,3.7880719
2016-12-02,5.394989,3.8040338
2016-12-03,3.1421605,3.7837932
2016-12-04,0.889332,3.1029806
2016-12-05,3.250413,2.5385742
2016-12-06,3.466449,3.14159
2016-12-07,3.76134,3.2206733
2016-12-08,5.450301,3.333146
2016-12-09,5.316954,3.7855175
2016-12-10,2.683487,3.781269
2016-12-11,0.05002,2.9466112
2016-12-12,3.305307,2.4154587
2016-12-13,5.83465,3.1614258
2016-12-14,3.600151,3.796021
2016-12-15,4.060397,3.2710083
2016-12-16,2.31614,3.452787
2016-12-17,1.558835,2.8293781
2016-12-18,0.80153,2.6456301
2016-12-19,3.845423,2.5251346
2016-12-20,3.474916,3.3662047
2016-12-21,4.865568,3.2238286
2016-12-22,4.620736,3.7531784
2016-12-23,0.667664,3.6930878
2016-12-24,0.3338345,2.5049024
2016-12-25,5e-06,2.455777
2016-12-26,3.52797,2.408488
2016-12-27,1.647426,3.2436998
2016-12-28,2.74004,2.6604235
2016-12-29,0.494117,2.9652772
2016-12-30,0.70295,2.4791298
2016-12-31,0.4686566666666666,2.5102055
2017-01-01,0.2343633333333333,2.4753914
2017-01-02,7e-05,2.4414976
2017-01-03,0.0024,2.4084969
2017-01-04,0.02925,2.4088206
2017-01-05,0.083929,2.4125593
2017-01-06,0.17514,2.4202075
2017-01-07,0.11815266666666666,2.4330723
2017-01-08,0.06116533333333333,2.425019
2017-01-09,0.004178,2.4170175
