Date,Real Demand,Predicted Demand
2016-09-27,3.794895,3.5166774
2016-09-28,3.073655,3.1398144
2016-09-29,4.936465,2.7820969
2016-09-30,6.245516,3.5330877
2016-10-01,3.125608,3.4857233
2016-10-02,0.0057,2.8090224
2016-10-03,5.096281,2.5395024
2016-10-04,4.2027,3.5258164
2016-10-05,2.605608,3.3199162
2016-10-06,2.846492,2.5401597
2016-10-07,2.383695,2.6630228
2016-10-08,0.335313,2.3995857
2016-10-09,0.002104,2.5395024
2016-10-10,3.019732,2.5395024
2016-10-11,5.237966,2.7540157
2016-10-12,3.983416,3.5197995
2016-10-13,2.971933,3.2255507
2016-10-14,5.791144,2.72902
2016-10-15,0.02479,3.4995935
2016-10-16,0.01086,2.5395024
2016-10-17,4.383419,2.5395024
2016-10-18,3.079574,3.3928413
2016-10-19,2.922857,2.785171
2016-10-20,4.087261,2.7032645
2016-10-21,6.645592,3.2710009
2016-10-22,6.285882333333333,3.4744153
2016-10-23,5.926172666666667,3.48456
2016-10-24,5.566463,3.4952857
2016-10-25,4.33321,3.5072422
2016-10-26,3.367031,3.3730464
2016-10-27,2.969523,2.9322312
2016-10-28,3.303102,2.7277575
2016-10-29,5e-05,2.8999481
2016-10-30,1.469603,2.5395024
2016-10-31,3.208768,1.7493241
2016-11-01,5.143365,2.8518307
2016-11-02,3.454837,3.5237734
2016-11-03,1.091664,2.976095
2016-11-04,3.878953,2.5395024
2016-11-05,0.1,3.1785336
2016-11-06,0.938444,2.5395024
2016-11-07,4.831587,2.5395024
2016-11-08,4.434847,3.5381513
2016-11-09,4.542427,3.4127328
2016-11-10,3.816773,3.4530458
2016-11-11,3.302187,3.149965
2016-11-12,2.1896335,2.8994842
2016-11-13,1.07708,2.0531805
2016-11-14,3.056277,2.5395024
2016-11-15,5.766481,2.7730613
2016-11-16,3.400866,3.5004015
2016-11-17,2.747727,2.9492016
2016-11-18,4.114787,2.6116912
2016-11-19,0.002,3.282822
2016-11-20,0.901826,2.5395024
2016-11-21,5.191621,2.5395024
2016-11-22,3.945807,3.521725
2016-11-23,1.341076,3.208769
2016-11-24,5.325381,2.4454954
2016-11-25,2.669727,3.516277
2016-11-26,1.779864,2.572475
2016-11-27,0.890001,1.3244234
2016-11-28,4.485743,2.5395024
2016-11-29,3.86279,3.4320264
2016-11-30,5.535632,3.1711483
2016-12-01,6.221522,3.5083456
2016-12-02,5.394989,3.4864187
2016-12-03,3.1421605,3.5135696
2016-12-04,0.889332,2.817573
2016-12-05,3.250413,2.5395024
2016-12-06,3.466449,2.8731384
2016-12-07,3.76134,2.981852
2016-12-08,5.450301,3.1241488
2016-12-09,5.316954,3.5114775
2016-12-10,2.683487,3.5166104
2016-12-11,0.05002,2.5794017
2016-12-12,3.305307,2.5395024
2016-12-13,5.83465,2.9010665
2016-12-14,3.600151,3.4981844
2016-12-15,4.060397,3.0473416
2016-12-16,2.31614,3.259371
2016-12-17,1.558835,2.2902267
2016-12-18,0.80153,1.2613543
2016-12-19,3.845423,2.5395024
2016-12-20,3.474916,3.1631808
2016-12-21,4.865568,2.9860432
2016-12-22,4.620736,3.536485
2016-12-23,0.667664,3.4812522
2016-12-24,0.3338345,2.5395024
2016-12-25,5e-06,2.5395024
2016-12-26,3.52797,2.5395024
2016-12-27,1.647426,3.012173
2016-12-28,2.74004,1.2866673
2016-12-29,0.494117,2.607832
2016-12-30,0.70295,2.5395024
2016-12-31,0.4686566666666666,2.5395024
2017-01-01,0.2343633333333333,2.5395024
2017-01-02,7e-05,2.5395024
2017-01-03,0.0024,2.5395024
2017-01-04,0.02925,2.5395024
2017-01-05,0.083929,2.5395024
2017-01-06,0.17514,2.5395024
2017-01-07,0.11815266666666666,2.5395024
2017-01-08,0.06116533333333333,2.5395024
2017-01-09,0.004178,2.5395024
